subject,epoch,min_cluster_size,n_clusters,n_noise
sub-010305,ep06,50,0,1207
sub-010305,ep06,100,0,1207
sub-010305,ep06,150,0,1207
sub-010305,ep06,200,0,1207
sub-010306,ep00,3,2,192
sub-010306,ep00,5,2,723
sub-010306,ep00,7,3,1150
sub-010306,ep00,8,3,1172
sub-010306,ep00,10,3,1206
sub-010306,ep00,20,2,1249
sub-010306,ep00,30,0,1330
sub-010306,ep00,50,0,1330
sub-010306,ep00,100,0,1330
sub-010306,ep00,150,0,1330
sub-010306,ep00,200,0,1330
sub-010306,ep01,3,2,89
sub-010306,ep01,5,6,1155
sub-010306,ep01,7,5,1243
sub-010306,ep01,8,4,1278
sub-010306,ep01,10,3,1297
sub-010306,ep01,20,2,1311
sub-010306,ep01,30,0,1379
sub-010306,ep01,50,0,1379
sub-010306,ep01,100,0,1379
sub-010306,ep01,150,0,1379
sub-010306,ep01,200,0,1379
sub-010306,ep02,3,7,393
sub-010306,ep02,5,2,953
sub-010306,ep02,7,2,1036
sub-010306,ep02,8,3,1110
sub-010306,ep02,10,2,1165
sub-010306,ep02,20,0,1268
sub-010306,ep02,30,0,1268
sub-010306,ep02,50,0,1268
sub-010306,ep02,100,0,1268
sub-010306,ep02,150,0,1268
sub-010306,ep02,200,0,1268
sub-010306,ep03,3,4,229
sub-010306,ep03,5,12,1156
sub-010306,ep03,7,4,1147
sub-010306,ep03,8,6,1181
sub-010306,ep03,10,3,1220
sub-010306,ep03,20,0,1310
sub-010306,ep03,30,0,1310
sub-010306,ep03,50,0,1310
sub-010306,ep03,100,0,1310
sub-010306,ep03,150,0,1310
sub-010306,ep03,200,0,1310
sub-010306,ep04,3,4,358
sub-010306,ep04,5,2,962
sub-010306,ep04,7,2,1110
sub-010306,ep04,8,5,1188
sub-010306,ep04,10,2,1192
sub-010306,ep04,20,2,1267
sub-010306,ep04,30,0,1321
sub-010306,ep04,50,0,1321
sub-010306,ep04,100,0,1321
sub-010306,ep04,150,0,1321
sub-010306,ep04,200,0,1321
sub-010306,ep05,3,5,365
sub-010306,ep05,5,2,974
sub-010306,ep05,7,2,1128
sub-010306,ep05,8,2,1132
sub-010306,ep05,10,2,1167
sub-010306,ep05,20,2,1207
sub-010306,ep05,30,0,1335
sub-010306,ep05,50,0,1335
sub-010306,ep05,100,0,1335
sub-010306,ep05,150,0,1335
sub-010306,ep05,200,0,1335
sub-010306,ep06,3,2,314
sub-010306,ep06,5,2,770
sub-010306,ep06,7,2,954
sub-010306,ep06,8,2,1076
sub-010306,ep06,10,2,1115
sub-010306,ep06,20,0,1144
sub-010306,ep06,30,0,1144
sub-010306,ep06,50,0,1144
sub-010306,ep06,100,0,1144
sub-010306,ep06,150,0,1144
sub-010306,ep06,200,0,1144
sub-010307,ep00,3,2,220
sub-010307,ep00,5,4,1367
sub-010307,ep00,7,2,1216
sub-010307,ep00,8,3,1443
sub-010307,ep00,10,2,1479
sub-010307,ep00,20,2,1434
sub-010307,ep00,30,2,1399
sub-010307,ep00,50,2,1491
sub-010307,ep00,100,2,1477
sub-010307,ep00,150,0,1716
sub-010307,ep00,200,0,1716
sub-010307,ep01,3,2,81
sub-010307,ep01,5,3,1409
sub-010307,ep01,7,3,1495
sub-010307,ep01,8,2,1468
sub-010307,ep01,10,2,1454
sub-010307,ep01,20,2,1506
sub-010307,ep01,30,2,1506
sub-010307,ep01,50,2,1558
sub-010307,ep01,100,0,1674
sub-010307,ep01,150,0,1674
sub-010307,ep01,200,0,1674
sub-010307,ep02,3,3,90
sub-010307,ep02,5,2,1312
sub-010307,ep02,7,4,1877
sub-010307,ep02,8,2,1857
sub-010307,ep02,10,3,1885
sub-010307,ep02,20,2,1893
sub-010307,ep02,30,2,1874
sub-010307,ep02,50,0,1988
sub-010307,ep02,100,0,1988
sub-010307,ep02,150,0,1988
sub-010307,ep02,200,0,1988
sub-010307,ep03,3,5,230
sub-010307,ep03,5,4,1425
sub-010307,ep03,7,3,1458
sub-010307,ep03,8,2,1398
sub-010307,ep03,10,2,1352
sub-010307,ep03,20,2,1482
sub-010307,ep03,30,2,1476
sub-010307,ep03,50,2,1494
sub-010307,ep03,100,0,1635
sub-010307,ep03,150,0,1635
sub-010307,ep03,200,0,1635
sub-010307,ep04,3,8,484
sub-010307,ep04,5,6,1140
sub-010307,ep04,7,2,1495
sub-010307,ep04,8,2,1508
sub-010307,ep04,10,2,1525
sub-010307,ep04,20,2,1543
sub-010307,ep04,30,2,1577
sub-010307,ep04,50,0,1680
sub-010307,ep04,100,0,1680
sub-010307,ep04,150,0,1680
sub-010307,ep04,200,0,1680
sub-010307,ep05,3,9,425
sub-010307,ep05,5,5,1313
sub-010307,ep05,7,2,1094
sub-010307,ep05,8,2,1355
sub-010307,ep05,10,2,1361
sub-010307,ep05,20,2,1443
sub-010307,ep05,30,2,1478
sub-010307,ep05,50,2,1459
sub-010307,ep05,100,0,1594
sub-010307,ep05,150,0,1594
sub-010307,ep05,200,0,1594
sub-010307,ep06,3,2,16
sub-010307,ep06,5,3,1220
sub-010307,ep06,7,2,1294
sub-010307,ep06,8,2,1290
sub-010307,ep06,10,2,1315
sub-010307,ep06,20,2,1316
sub-010307,ep06,30,2,1292
sub-010307,ep06,50,0,1442
sub-010307,ep06,100,0,1442
sub-010307,ep06,150,0,1442
sub-010307,ep06,200,0,1442
sub-010308,ep00,3,2,96
sub-010308,ep00,5,2,1003
sub-010308,ep00,7,3,1270
sub-010308,ep00,8,2,1277
sub-010308,ep00,10,2,1304
sub-010308,ep00,20,2,1339
sub-010308,ep00,30,0,1415
sub-010308,ep00,50,0,1415
sub-010308,ep00,100,0,1415
sub-010308,ep00,150,0,1415
sub-010308,ep00,200,0,1415
sub-010308,ep01,3,6,559
sub-010308,ep01,5,2,1362
sub-010308,ep01,7,2,1448
sub-010308,ep01,8,6,1650
sub-010308,ep01,10,3,1698
sub-010308,ep01,20,0,1742
sub-010308,ep01,30,0,1742
sub-010308,ep01,50,0,1742
sub-010308,ep01,100,0,1742
sub-010308,ep01,150,0,1742
sub-010308,ep01,200,0,1742
sub-010308,ep02,3,3,163
sub-010308,ep02,5,2,791
sub-010308,ep02,7,2,1121
sub-010308,ep02,8,2,1138
sub-010308,ep02,10,2,1161
sub-010308,ep02,20,2,1210
sub-010308,ep02,30,0,1313
sub-010308,ep02,50,0,1313
sub-010308,ep02,100,0,1313
sub-010308,ep02,150,0,1313
sub-010308,ep02,200,0,1313
sub-010308,ep03,3,3,58
sub-010308,ep03,5,2,1287
sub-010308,ep03,7,2,1524
sub-010308,ep03,8,2,1519
sub-010308,ep03,10,2,1567
sub-010308,ep03,20,2,1638
sub-010308,ep03,30,2,1630
sub-010308,ep03,50,0,1726
sub-010308,ep03,100,0,1726
sub-010308,ep03,150,0,1726
sub-010308,ep03,200,0,1726
sub-010308,ep04,3,2,24
sub-010308,ep04,5,2,1339
sub-010308,ep04,7,5,1624
sub-010308,ep04,8,2,1546
sub-010308,ep04,10,3,1593
sub-010308,ep04,20,0,1690
sub-010308,ep04,30,0,1690
sub-010308,ep04,50,0,1690
sub-010308,ep04,100,0,1690
sub-010308,ep04,150,0,1690
sub-010308,ep04,200,0,1690
sub-010308,ep05,3,2,97
sub-010308,ep05,5,2,1264
sub-010308,ep05,7,3,1571
sub-010308,ep05,8,2,1491
sub-010308,ep05,10,2,1522
sub-010308,ep05,20,2,1574
sub-010308,ep05,30,0,1620
sub-010308,ep05,50,0,1620
sub-010308,ep05,100,0,1620
sub-010308,ep05,150,0,1620
sub-010308,ep05,200,0,1620
sub-010308,ep06,3,2,227
sub-010308,ep06,5,2,969
sub-010308,ep06,7,3,1161
sub-010308,ep06,8,2,1167
sub-010308,ep06,10,2,1184
sub-010308,ep06,20,2,1185
sub-010308,ep06,30,0,1279
sub-010308,ep06,50,0,1279
sub-010308,ep06,100,0,1279
sub-010308,ep06,150,0,1279
sub-010308,ep06,200,0,1279
sub-010309,ep00,3,2,102
sub-010309,ep00,5,2,394
sub-010309,ep00,7,4,768
sub-010309,ep00,8,3,763
sub-010309,ep00,10,2,672
sub-010309,ep00,20,2,778
sub-010309,ep00,30,2,779
sub-010309,ep00,50,2,795
sub-010309,ep00,100,2,802
sub-010309,ep00,150,0,1355
sub-010309,ep00,200,0,1355
sub-010309,ep01,3,2,47
sub-010309,ep01,5,4,798
sub-010309,ep01,7,2,606
sub-010309,ep01,8,2,616
sub-010309,ep01,10,3,1366
sub-010309,ep01,20,0,1668
sub-010309,ep01,30,0,1668
sub-010309,ep01,50,0,1668
sub-010309,ep01,100,0,1668
sub-010309,ep01,150,0,1668
sub-010309,ep01,200,0,1668
sub-010309,ep02,3,2,15
sub-010309,ep02,5,7,891
sub-010309,ep02,7,4,927
sub-010309,ep02,8,2,914
sub-010309,ep02,10,2,912
sub-010309,ep02,20,2,996
sub-010309,ep02,30,2,1000
sub-010309,ep02,50,2,1025
sub-010309,ep02,100,0,1559
sub-010309,ep02,150,0,1559
sub-010309,ep02,200,0,1559
sub-010309,ep03,3,2,17
sub-010309,ep03,5,5,894
sub-010309,ep03,7,2,1100
sub-010309,ep03,8,2,1118
sub-010309,ep03,10,2,1199
sub-010309,ep03,20,2,1178
sub-010309,ep03,30,2,1186
sub-010309,ep03,50,0,1359
sub-010309,ep03,100,0,1359
sub-010309,ep03,150,0,1359
sub-010309,ep03,200,0,1359
sub-010309,ep04,3,5,213
sub-010309,ep04,5,2,308
sub-010309,ep04,7,2,1446
sub-010309,ep04,8,4,1479
sub-010309,ep04,10,2,1493
sub-010309,ep04,20,2,1557
sub-010309,ep04,30,2,1544
sub-010309,ep04,50,0,1943
sub-010309,ep04,100,0,1943
sub-010309,ep04,150,0,1943
sub-010309,ep04,200,0,1943
sub-010309,ep05,3,2,7
sub-010309,ep05,5,2,551
sub-010309,ep05,7,3,1083
sub-010309,ep05,8,4,1091
sub-010309,ep05,10,2,1063
sub-010309,ep05,20,0,1764
sub-010309,ep05,30,0,1764
sub-010309,ep05,50,0,1764
sub-010309,ep05,100,0,1764
sub-010309,ep05,150,0,1764
sub-010309,ep05,200,0,1764
sub-010309,ep06,3,2,34
sub-010309,ep06,5,5,403
sub-010309,ep06,7,3,534
sub-010309,ep06,8,2,318
sub-010309,ep06,10,3,1210
sub-010309,ep06,20,0,1273
sub-010309,ep06,30,0,1273
sub-010309,ep06,50,0,1273
sub-010309,ep06,100,0,1273
sub-010309,ep06,150,0,1273
sub-010309,ep06,200,0,1273
sub-010310,ep00,3,7,333
sub-010310,ep00,5,2,947
sub-010310,ep00,7,2,865
sub-010310,ep00,8,3,1473
sub-010310,ep00,10,2,1524
sub-010310,ep00,20,0,1561
sub-010310,ep00,30,0,1561
sub-010310,ep00,50,0,1561
sub-010310,ep00,100,0,1561
sub-010310,ep00,150,0,1561
sub-010310,ep00,200,0,1561
sub-010310,ep01,3,5,372
sub-010310,ep01,5,4,1225
sub-010310,ep01,7,2,1559
sub-010310,ep01,8,2,1629
sub-010310,ep01,10,2,1658
sub-010310,ep01,20,0,1725
sub-010310,ep01,30,0,1725
sub-010310,ep01,50,0,1725
sub-010310,ep01,100,0,1725
sub-010310,ep01,150,0,1725
sub-010310,ep01,200,0,1725
sub-010310,ep02,3,2,48
sub-010310,ep02,5,2,720
sub-010310,ep02,7,3,1399
sub-010310,ep02,8,2,1389
sub-010310,ep02,10,2,1382
sub-010310,ep02,20,2,1422
sub-010310,ep02,30,2,1443
sub-010310,ep02,50,0,1514
sub-010310,ep02,100,0,1514
sub-010310,ep02,150,0,1514
sub-010310,ep02,200,0,1514
sub-010310,ep03,3,5,100
sub-010310,ep03,5,3,1212
sub-010310,ep03,7,2,1550
sub-010310,ep03,8,2,1579
sub-010310,ep03,10,2,1581
sub-010310,ep03,20,2,1591
sub-010310,ep03,30,0,1679
sub-010310,ep03,50,0,1679
sub-010310,ep03,100,0,1679
sub-010310,ep03,150,0,1679
sub-010310,ep03,200,0,1679
sub-010310,ep04,3,2,16
sub-010310,ep04,5,3,1014
sub-010310,ep04,7,2,1096
sub-010310,ep04,8,2,1292
sub-010310,ep04,10,2,1291
sub-010310,ep04,20,2,1327
sub-010310,ep04,30,0,1418
sub-010310,ep04,50,0,1418
sub-010310,ep04,100,0,1418
sub-010310,ep04,150,0,1418
sub-010310,ep04,200,0,1418
sub-010310,ep05,3,8,444
sub-010310,ep05,5,2,912
sub-010310,ep05,7,2,1537
sub-010310,ep05,8,2,1576
sub-010310,ep05,10,2,1565
sub-010310,ep05,20,2,1576
sub-010310,ep05,30,0,1656
sub-010310,ep05,50,0,1656
sub-010310,ep05,100,0,1656
sub-010310,ep05,150,0,1656
sub-010310,ep05,200,0,1656
sub-010310,ep06,3,3,223
sub-010310,ep06,5,2,651
sub-010310,ep06,7,3,1235
sub-010310,ep06,8,3,1259
sub-010310,ep06,10,3,1272
sub-010310,ep06,20,0,1324
sub-010310,ep06,30,0,1324
sub-010310,ep06,50,0,1324
sub-010310,ep06,100,0,1324
sub-010310,ep06,150,0,1324
sub-010310,ep06,200,0,1324
sub-010311,ep00,3,3,179
sub-010311,ep00,5,2,152
sub-010311,ep00,7,2,1184
sub-010311,ep00,8,2,1239
sub-010311,ep00,10,2,1219
sub-010311,ep00,20,2,1316
sub-010311,ep00,30,2,1297
sub-010311,ep00,50,2,1323
sub-010311,ep00,100,0,1486
sub-010311,ep00,150,0,1486
sub-010311,ep00,200,0,1486
sub-010311,ep01,3,4,282
sub-010311,ep01,5,2,753
sub-010311,ep01,7,4,1365
sub-010311,ep01,8,4,1463
sub-010311,ep01,10,2,1446
sub-010311,ep01,20,2,1397
sub-010311,ep01,30,2,1410
sub-010311,ep01,50,2,1383
sub-010311,ep01,100,0,1697
sub-010311,ep01,150,0,1697
sub-010311,ep01,200,0,1697
sub-010311,ep02,3,2,324
sub-010311,ep02,5,2,747
sub-010311,ep02,7,2,1187
sub-010311,ep02,8,2,1240
sub-010311,ep02,10,2,1129
sub-010311,ep02,20,2,1137
sub-010311,ep02,30,2,1183
sub-010311,ep02,50,2,1177
sub-010311,ep02,100,0,1386
sub-010311,ep02,150,0,1386
sub-010311,ep02,200,0,1386
sub-010311,ep03,3,2,104
sub-010311,ep03,5,3,1052
sub-010311,ep03,7,2,1076
sub-010311,ep03,8,2,1127
sub-010311,ep03,10,2,1119
sub-010311,ep03,20,2,1160
sub-010311,ep03,30,2,1199
sub-010311,ep03,50,2,1193
sub-010311,ep03,100,0,1360
sub-010311,ep03,150,0,1360
sub-010311,ep03,200,0,1360
sub-010311,ep04,3,2,230
sub-010311,ep04,5,2,1001
sub-010311,ep04,7,2,1146
sub-010311,ep04,8,2,1199
sub-010311,ep04,10,2,1181
sub-010311,ep04,20,2,1072
sub-010311,ep04,30,2,1142
sub-010311,ep04,50,2,1176
sub-010311,ep04,100,0,1399
sub-010311,ep04,150,0,1399
sub-010311,ep04,200,0,1399
sub-010311,ep05,3,2,190
sub-010311,ep05,5,3,984
sub-010311,ep05,7,2,1021
sub-010311,ep05,8,2,1052
sub-010311,ep05,10,2,1073
sub-010311,ep05,20,2,1172
sub-010311,ep05,30,2,1093
sub-010311,ep05,50,2,1123
sub-010311,ep05,100,2,1148
sub-010311,ep05,150,0,1362
sub-010311,ep05,200,0,1362
sub-010314,ep00,3,5,162
sub-010314,ep00,5,2,980
sub-010314,ep00,7,2,1348
sub-010314,ep00,8,2,1363
sub-010314,ep00,10,2,1404
sub-010314,ep00,20,0,1446
sub-010314,ep00,30,0,1446
sub-010314,ep00,50,0,1446
sub-010314,ep00,100,0,1446
sub-010314,ep00,150,0,1446
sub-010314,ep00,200,0,1446
sub-010314,ep01,3,3,235
sub-010314,ep01,5,7,1417
sub-010314,ep01,7,3,1436
sub-010314,ep01,8,2,1449
sub-010314,ep01,10,2,1427
sub-010314,ep01,20,2,1427
sub-010314,ep01,30,2,1409
sub-010314,ep01,50,0,1549
sub-010314,ep01,100,0,1549
sub-010314,ep01,150,0,1549
sub-010314,ep01,200,0,1549
sub-010314,ep02,3,2,24
sub-010314,ep02,5,3,948
sub-010314,ep02,7,2,1955
sub-010314,ep02,8,2,2058
sub-010314,ep02,10,2,2043
sub-010314,ep02,20,2,2102
sub-010314,ep02,30,2,2108
sub-010314,ep02,50,0,2209
sub-010314,ep02,100,0,2209
sub-010314,ep02,150,0,2209
sub-010314,ep02,200,0,2209
sub-010314,ep03,3,2,40
sub-010314,ep03,5,2,861
sub-010314,ep03,7,2,842
sub-010314,ep03,8,2,1405
sub-010314,ep03,10,2,1462
sub-010314,ep03,20,2,1418
sub-010314,ep03,30,0,1501
sub-010314,ep03,50,0,1501
sub-010314,ep03,100,0,1501
sub-010314,ep03,150,0,1501
sub-010314,ep03,200,0,1501
sub-010314,ep04,3,2,35
sub-010314,ep04,5,2,435
sub-010314,ep04,7,2,1353
sub-010314,ep04,8,2,1387
sub-010314,ep04,10,2,1349
sub-010314,ep04,20,2,1367
sub-010314,ep04,30,2,1410
sub-010314,ep04,50,0,1487
sub-010314,ep04,100,0,1487
sub-010314,ep04,150,0,1487
sub-010314,ep04,200,0,1487
sub-010314,ep05,3,10,517
sub-010314,ep05,5,2,993
sub-010314,ep05,7,3,1389
sub-010314,ep05,8,3,1398
sub-010314,ep05,10,2,1358
sub-010314,ep05,20,2,1382
sub-010314,ep05,30,2,1403
sub-010314,ep05,50,2,1385
sub-010314,ep05,100,0,1529
sub-010314,ep05,150,0,1529
sub-010314,ep05,200,0,1529
sub-010314,ep06,3,9,432
sub-010314,ep06,5,2,1127
sub-010314,ep06,7,2,1210
sub-010314,ep06,8,2,1266
sub-010314,ep06,10,2,1237
sub-010314,ep06,20,2,1270
sub-010314,ep06,30,2,1272
sub-010314,ep06,50,0,1383
sub-010314,ep06,100,0,1383
sub-010314,ep06,150,0,1383
sub-010314,ep06,200,0,1383
sub-010315,ep00,3,8,406
sub-010315,ep00,5,2,512
sub-010315,ep00,7,2,1384
sub-010315,ep00,8,2,1400
sub-010315,ep00,10,2,1382
sub-010315,ep00,20,2,1389
sub-010315,ep00,30,2,1429
sub-010315,ep00,50,2,1450
sub-010315,ep00,100,0,1560
sub-010315,ep00,150,0,1560
sub-010315,ep00,200,0,1560
sub-010315,ep01,3,3,344
sub-010315,ep01,5,2,1278
sub-010315,ep01,7,3,1572
sub-010315,ep01,8,3,1603
sub-010315,ep01,10,2,1622
sub-010315,ep01,20,2,1567
sub-010315,ep01,30,0,1687
sub-010315,ep01,50,0,1687
sub-010315,ep01,100,0,1687
sub-010315,ep01,150,0,1687
sub-010315,ep01,200,0,1687
sub-010315,ep02,3,2,207
sub-010315,ep02,5,2,1413
sub-010315,ep02,7,3,1757
sub-010315,ep02,8,3,1852
sub-010315,ep02,10,2,1800
sub-010315,ep02,20,2,1890
sub-010315,ep02,30,2,1885
sub-010315,ep02,50,0,1963
sub-010315,ep02,100,0,1963
sub-010315,ep02,150,0,1963
sub-010315,ep02,200,0,1963
sub-010315,ep03,3,3,207
sub-010315,ep03,5,2,977
sub-010315,ep03,7,3,1432
sub-010315,ep03,8,3,1436
sub-010315,ep03,10,3,1440
sub-010315,ep03,20,0,1538
sub-010315,ep03,30,0,1538
sub-010315,ep03,50,0,1538
sub-010315,ep03,100,0,1538
sub-010315,ep03,150,0,1538
sub-010315,ep03,200,0,1538
sub-010315,ep04,3,3,141
sub-010315,ep04,5,5,1259
sub-010315,ep04,7,2,1157
sub-010315,ep04,8,2,1229
sub-010315,ep04,10,2,1473
sub-010315,ep04,20,2,1473
sub-010315,ep04,30,2,1479
sub-010315,ep04,50,0,1566
sub-010315,ep04,100,0,1566
sub-010315,ep04,150,0,1566
sub-010315,ep04,200,0,1566
sub-010315,ep05,3,9,631
sub-010315,ep05,5,2,1275
sub-010315,ep05,7,3,1946
sub-010315,ep05,8,3,1913
sub-010315,ep05,10,2,1935
sub-010315,ep05,20,2,1909
sub-010315,ep05,30,0,2070
sub-010315,ep05,50,0,2070
sub-010315,ep05,100,0,2070
sub-010315,ep05,150,0,2070
sub-010315,ep05,200,0,2070
sub-010315,ep06,3,2,195
sub-010315,ep06,5,7,1310
sub-010315,ep06,7,5,1343
sub-010315,ep06,8,2,1316
sub-010315,ep06,10,3,1351
sub-010315,ep06,20,2,1351
sub-010315,ep06,30,2,1350
sub-010315,ep06,50,0,1420
sub-010315,ep06,100,0,1420
sub-010315,ep06,150,0,1420
sub-010315,ep06,200,0,1420
sub-010316,ep00,3,8,328
sub-010316,ep00,5,3,619
sub-010316,ep00,7,2,969
sub-010316,ep00,8,2,937
sub-010316,ep00,10,2,1231
sub-010316,ep00,20,0,1311
sub-010316,ep00,30,0,1311
sub-010316,ep00,50,0,1311
sub-010316,ep00,100,0,1311
sub-010316,ep00,150,0,1311
sub-010316,ep00,200,0,1311
sub-010316,ep01,3,3,138
sub-010316,ep01,5,3,823
sub-010316,ep01,7,3,1046
sub-010316,ep01,8,4,1118
sub-010316,ep01,10,2,1095
sub-010316,ep01,20,0,1328
sub-010316,ep01,30,0,1328
sub-010316,ep01,50,0,1328
sub-010316,ep01,100,0,1328
sub-010316,ep01,150,0,1328
sub-010316,ep01,200,0,1328
sub-010316,ep02,3,2,90
sub-010316,ep02,5,3,996
sub-010316,ep02,7,2,1771
sub-010316,ep02,8,3,1779
sub-010316,ep02,10,2,1766
sub-010316,ep02,20,2,1841
sub-010316,ep02,30,0,1951
sub-010316,ep02,50,0,1951
sub-010316,ep02,100,0,1951
sub-010316,ep02,150,0,1951
sub-010316,ep02,200,0,1951
sub-010316,ep03,3,2,67
sub-010316,ep03,5,3,908
sub-010316,ep03,7,3,1283
sub-010316,ep03,8,2,1191
sub-010316,ep03,10,2,1420
sub-010316,ep03,20,0,1530
sub-010316,ep03,30,0,1530
sub-010316,ep03,50,0,1530
sub-010316,ep03,100,0,1530
sub-010316,ep03,150,0,1530
sub-010316,ep03,200,0,1530
sub-010316,ep04,3,3,242
sub-010316,ep04,5,2,772
sub-010316,ep04,7,3,1320
sub-010316,ep04,8,3,1366
sub-010316,ep04,10,2,1429
sub-010316,ep04,20,2,1670
sub-010316,ep04,30,0,1732
sub-010316,ep04,50,0,1732
sub-010316,ep04,100,0,1732
sub-010316,ep04,150,0,1732
sub-010316,ep04,200,0,1732
sub-010316,ep05,3,3,184
sub-010316,ep05,5,5,1167
sub-010316,ep05,7,2,1646
sub-010316,ep05,8,2,1660
sub-010316,ep05,10,2,1618
sub-010316,ep05,20,2,1677
sub-010316,ep05,30,0,1752
sub-010316,ep05,50,0,1752
sub-010316,ep05,100,0,1752
sub-010316,ep05,150,0,1752
sub-010316,ep05,200,0,1752
sub-010316,ep06,3,2,154
sub-010316,ep06,5,2,205
sub-010316,ep06,7,4,1012
sub-010316,ep06,8,3,1047
sub-010316,ep06,10,2,1028
sub-010316,ep06,20,2,1080
sub-010316,ep06,30,2,1108
sub-010316,ep06,50,0,1189
sub-010316,ep06,100,0,1189
sub-010316,ep06,150,0,1189
sub-010316,ep06,200,0,1189
sub-010317,ep00,3,3,129
sub-010317,ep00,5,2,205
sub-010317,ep00,7,2,1175
sub-010317,ep00,8,2,1221
sub-010317,ep00,10,2,1246
sub-010317,ep00,20,0,1354
sub-010317,ep00,30,0,1354
sub-010317,ep00,50,0,1354
sub-010317,ep00,100,0,1354
sub-010317,ep00,150,0,1354
sub-010317,ep00,200,0,1354
sub-010317,ep01,3,8,205
sub-010317,ep01,5,2,1137
sub-010317,ep01,7,4,1781
sub-010317,ep01,8,3,1763
sub-010317,ep01,10,2,1765
sub-010317,ep01,20,2,1782
sub-010317,ep01,30,0,1855
sub-010317,ep01,50,0,1855
sub-010317,ep01,100,0,1855
sub-010317,ep01,150,0,1855
sub-010317,ep01,200,0,1855
sub-010317,ep02,3,3,248
sub-010317,ep02,5,3,1115
sub-010317,ep02,7,2,1234
sub-010317,ep02,8,2,1228
sub-010317,ep02,10,2,1187
sub-010317,ep02,20,2,1226
sub-010317,ep02,30,2,1205
sub-010317,ep02,50,2,1226
sub-010317,ep02,100,0,1334
sub-010317,ep02,150,0,1334
sub-010317,ep02,200,0,1334
sub-010317,ep03,3,2,109
sub-010317,ep03,5,2,953
sub-010317,ep03,7,2,1058
sub-010317,ep03,8,4,1136
sub-010317,ep03,10,2,1129
sub-010317,ep03,20,0,1354
sub-010317,ep03,30,0,1354
sub-010317,ep03,50,0,1354
sub-010317,ep03,100,0,1354
sub-010317,ep03,150,0,1354
sub-010317,ep03,200,0,1354
sub-010317,ep04,3,2,113
sub-010317,ep04,5,5,1523
sub-010317,ep04,7,3,1553
sub-010317,ep04,8,2,1620
sub-010317,ep04,10,2,1619
sub-010317,ep04,20,2,1629
sub-010317,ep04,30,2,1619
sub-010317,ep04,50,2,1609
sub-010317,ep04,100,0,1838
sub-010317,ep04,150,0,1838
sub-010317,ep04,200,0,1838
sub-010317,ep05,3,3,181
sub-010317,ep05,5,2,1013
sub-010317,ep05,7,3,1224
sub-010317,ep05,8,3,1174
sub-010317,ep05,10,3,1213
sub-010317,ep05,20,2,1203
sub-010317,ep05,30,2,1191
sub-010317,ep05,50,2,1217
sub-010317,ep05,100,0,1404
sub-010317,ep05,150,0,1404
sub-010317,ep05,200,0,1404
sub-010317,ep06,3,3,53
sub-010317,ep06,5,5,960
sub-010317,ep06,7,2,1037
sub-010317,ep06,8,2,1024
sub-010317,ep06,10,2,1010
sub-010317,ep06,20,2,1050
sub-010317,ep06,30,2,1060
sub-010317,ep06,50,2,1017
sub-010317,ep06,100,0,1226
sub-010317,ep06,150,0,1226
sub-010317,ep06,200,0,1226
sub-010318,ep00,3,2,114
sub-010318,ep00,5,4,655
sub-010318,ep00,7,2,413
sub-010318,ep00,8,2,1410
sub-010318,ep00,10,2,1378
sub-010318,ep00,20,0,1527
sub-010318,ep00,30,0,1527
sub-010318,ep00,50,0,1527
sub-010318,ep00,100,0,1527
sub-010318,ep00,150,0,1527
sub-010318,ep00,200,0,1527
sub-010318,ep01,3,2,124
sub-010318,ep01,5,2,1009
sub-010318,ep01,7,2,1079
sub-010318,ep01,8,2,1347
sub-010318,ep01,10,2,1346
sub-010318,ep01,20,2,1405
sub-010318,ep01,30,2,1417
sub-010318,ep01,50,0,1503
sub-010318,ep01,100,0,1503
sub-010318,ep01,150,0,1503
sub-010318,ep01,200,0,1503
sub-010318,ep02,3,2,39
sub-010318,ep02,5,2,1084
sub-010318,ep02,7,2,1702
sub-010318,ep02,8,2,1683
sub-010318,ep02,10,2,1705
sub-010318,ep02,20,2,1696
sub-010318,ep02,30,2,1700
sub-010318,ep02,50,0,1762
sub-010318,ep02,100,0,1762
sub-010318,ep02,150,0,1762
sub-010318,ep02,200,0,1762
sub-010318,ep03,3,14,303
sub-010318,ep03,5,2,1279
sub-010318,ep03,7,4,1685
sub-010318,ep03,8,2,1656
sub-010318,ep03,10,2,1673
sub-010318,ep03,20,2,1676
sub-010318,ep03,30,0,1752
sub-010318,ep03,50,0,1752
sub-010318,ep03,100,0,1752
sub-010318,ep03,150,0,1752
sub-010318,ep03,200,0,1752
sub-010318,ep04,3,2,13
sub-010318,ep04,5,9,1262
sub-010318,ep04,7,3,1305
sub-010318,ep04,8,3,1319
sub-010318,ep04,10,2,1289
sub-010318,ep04,20,2,1285
sub-010318,ep04,30,2,1312
sub-010318,ep04,50,0,1388
sub-010318,ep04,100,0,1388
sub-010318,ep04,150,0,1388
sub-010318,ep04,200,0,1388
sub-010318,ep05,3,3,80
sub-010318,ep05,5,3,1218
sub-010318,ep05,7,4,1442
sub-010318,ep05,8,2,1381
sub-010318,ep05,10,2,1424
sub-010318,ep05,20,2,1458
sub-010318,ep05,30,0,1547
sub-010318,ep05,50,0,1547
sub-010318,ep05,100,0,1547
sub-010318,ep05,150,0,1547
sub-010318,ep05,200,0,1547
sub-010318,ep06,3,7,157
